Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
8251,Не загружается больничный, SAP22004_KONS_03 Заработная плата и кадры,"В сообщении говорится, что нет  файлов для загрузки, но загрузка происходит, Ошибка разбора XML:  Строковый литерал не закрыт, Увеличить длину поля Путь к файлам.","8349, 8353, 8356",
8250,Задача: 2000089896,SAP22001_MOEK_42 МОЭК ТП HR,,,
8249,2000090942 прошу проанализировать и доработать дату по в приказ ,SAP22001_MOEK_42 МОЭК ТП HR,,,
8248,Ролевой центр на WEB версии,SAP22006_KONS_04 - Переход на платформу 10.5,,,
8247,Определение значения для поля OPERA при формировании IDOC,SAP21011_RA_07 РусАгро переход с SAP HCM на 1С,,,
8246,Задача: 2000090960,SAP22001_MOEK_42 МОЭК ТП HR,,,
8245,"Ошибки, при открытии.", SAP22004_KONS_03 Заработная плата и кадры,,,
8244,"Задача: 2000091235, проект Вега",SAP22001_MOEK_42 МОЭК ТП HR,,,
8243,"STRY0014557 Замена поля ""Сменное задание"" на поле ""Объем работ в натуральном выражении"" при создании ПУЛ на внесение СЗР",РусАгро - ЗНИ,,,
8242,"Задача: 2000091179, не правильно форммруется РСВ и 4-ФСС",SAP22001_MOEK_42 МОЭК ТП HR,,,
8241,"STRY0014557 Замена поля ""Сменное задание"" на поле ""Объем работ в натуральном выражении"" в алгоритме расчета МР",РусАгро - ЗНИ,,,
8240,"Тестирование раздела ""Контроль работы оборудования""",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8239,"2000090560, Отчетность СЗВ стаж",SAP22001_MOEK_42 МОЭК ТП HR,,,
8238,2000090852 Выгрузка реестра xml для заявок ФСС,SAP22001_MOEK_42 МОЭК ТП HR,,,
8237,2000091212 Прошу  проанализировать вывод данных в шаблон расчетного листка и длинну поля,SAP22001_MOEK_42 МОЭК ТП HR,,,
8235,RITM0777879/RTSK0255215,РусАгро - Тех.поддержка,,,
8234,Задача: 2000090969 прогон,SAP22001_MOEK_42 МОЭК ТП HR,,,
8233,Ошибка при сохранении межрасчета при увольнении ZHR_ITAX_CREATE - Массовое создание записей ИТ 9002 ,SAP22001_MOEK_42 МОЭК ТП HR,,,
8232,Ошибки в сальдо 01.22 после проведения перерасчетов,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
8231,Доработка алгоритма программ печати документов РПД по заявке 7000350907 (2000090853),SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
8230,"Задача: 2000090333, Изменение формы отчета (Личная карточка)",SAP22001_MOEK_42 МОЭК ТП HR,,,
8229,"Задача: 2000090159, Стаж",SAP22001_MOEK_42 МОЭК ТП HR,,,
8228,"Задача: 2000090963, регуляр.расчет ",SAP22001_MOEK_42 МОЭК ТП HR,,,
8227,"2000090953, неверный подсчет стажа",SAP22001_MOEK_42 МОЭК ТП HR,,,
8226,SN: RTSK0254764. Доработка ограничения на создание заказа OBHR.,РусАгро - Тех.поддержка,,,
8225,"Объединить все проекты, относящиеся к TORO_mobile (сетевые объекты, мобильное решение, балансировка ресурсов) в один проект для перехода на 10.5",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8224,Электронная трудовая книжка, SAP22004_KONS_03 Заработная плата и кадры,,,
8223, 2000090961  стаж СЗВ,SAP22001_MOEK_42 МОЭК ТП HR,,,
8222,2000091010 ФСС,SAP22001_MOEK_42 МОЭК ТП HR,,,
8221,Дата завершения(окончания) > Дата начала, SAP22004_KONS_03 Заработная плата и кадры,,,
8220,"2000090958, Ф5.В своде неверно отражается ВО=1900 д",SAP22001_MOEK_42 МОЭК ТП HR,,,
8219,Задача: 2000090954,SAP22001_MOEK_42 МОЭК ТП HR,,,
8218,2000090952 транзакция ZHR_ITAX_CREATE,SAP22001_MOEK_42 МОЭК ТП HR,,,
8217,Графический отчет,SAP22006_KONS_04 - Переход на платформу 10.5,,,
8216,"Исправление ошибок при  переходе на 10.5 модуль «Казначейство», «Управление договорами»",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8215,(31) Доработка транзакции Z_1C_ZUP,SAP21011_RA_07 РусАгро переход с SAP HCM на 1С,,,
8214,"Реализация возможности использования механизма бюджетного контроля в модуле ""Казначейство""  в зависимости от заданных условий ",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8213,Создание технической документации для проекта «Бюджетный контроль»,SAP22006_KONS_04 - Переход на платформу 10.5,,,
8212,"Корректировка перечня базовых справочников, замена ссылок на справочники в документах системы для модуля ""Казначейство"" и ""Управление договорами""",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8211,Замена картотеки Сотрудники на картотеку Физ. Лицо в модуле Казначейство и Управление договорами,SAP22006_KONS_04 - Переход на платформу 10.5,,,
8210,"Наследование типа субъекта из ""Группы"", выбранной в карточке создаваемого субъекта в модуле Казначейство",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8209,Некорректные данные в окне расчетов ККС 2057010 за 1021,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
8208,СМ 	7000350818 (2000090819)  Формирование в ZISU_CHECKS_REPORT - Отчет по чекам ФЛ чека - нет чека после опознания,SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
8207,Информационная панель в базе BI_показатель время,SAP22006_KONS_04 - Переход на платформу 10.5,,,
8206,необходимо доработать алгоритм формирования данных для печати исправительных СФ по заявке 2000090749 (7000350617),SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
8205,"Результаты тестирования ТОРО: БДО, БДМ",SAP22006_KONS_04 - Переход на платформу 10.5,,,
8204,SN: CTASK0013890. Необходима консультация по настроечной транзакции ZMOBAPP_CUST.,РусАгро - Тех.поддержка,,,
8203,Доработка ZFI_RBNU_3 - Аналитический регистр разниц ,SAP21026_PRPM_01_Протон-М,,,
8202,2000090825  Код валютной операции в ЗНО нерезидентам,SAP22001_MOEK_42 МОЭК ТП HR,,,
